 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,Ch,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
3358,2,255,0,255,255,255,1288.500,1272.000,1288.500,1272.000,4.828,1288,1271,1,2,2.257,1.128,90.000,1.000,2.236,510,255,NaN,NaN,100,510,2,1288,1271,116.565,1.000,2.000,0.500,1.000
3359,1,255,0,255,255,255,1170.500,1272.500,1170.500,1272.500,2.828,1170,1272,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,2,1170,1272,135.000,1.000,1.000,1.000,1.000
3360,1,255,0,255,255,255,1125.500,1273.500,1125.500,1273.500,2.828,1125,1273,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,2,1125,1273,135.000,1.000,1.000,1.000,1.000
3361,2,255,0,255,255,255,462.000,1275.000,462.000,1275.000,5.657,461,1274,2,2,2.596,0.981,135.000,0.785,2.828,510,255,NaN,NaN,100,510,2,461,1274,135.000,1.414,2.646,0.378,0.667
3362,7,255,0,255,255,255,975.929,1275.929,975.929,1275.929,12.485,974,1274,4,3,3.525,2.528,4.065,0.564,4.472,1785,255,NaN,NaN,100,1785,2,974,1275,153.435,3.000,1.395,0.717,0.700
3363,1,255,0,255,255,255,1153.500,1274.500,1153.500,1274.500,2.828,1153,1274,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,2,1153,1274,135.000,1.000,1.000,1.000,1.000
3364,1,255,0,255,255,255,1276.500,1274.500,1276.500,1274.500,2.828,1276,1274,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,2,1276,1274,135.000,1.000,1.000,1.000,1.000
3365,1,255,0,255,255,255,464.500,1275.500,464.500,1275.500,2.828,464,1275,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,2,464,1275,135.000,1.000,1.000,1.000,1.000
3366,1,255,0,255,255,255,977.500,1278.500,977.500,1278.500,2.828,977,1278,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,2,977,1278,135.000,1.000,1.000,1.000,1.000
3367,1,255,0,255,255,255,1236.500,1278.500,1236.500,1278.500,2.828,1236,1278,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,2,1236,1278,135.000,1.000,1.000,1.000,1.000
3368,1,255,0,255,255,255,1079.500,1279.500,1079.500,1279.500,2.828,1079,1279,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,2,1079,1279,135.000,1.000,1.000,1.000,1.000
3369,1,255,0,255,255,255,1116.500,1279.500,1116.500,1279.500,2.828,1116,1279,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,2,1116,1279,135.000,1.000,1.000,1.000,1.000
3370,1,255,0,255,255,255,1306.500,1279.500,1306.500,1279.500,2.828,1306,1279,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,2,1306,1279,135.000,1.000,1.000,1.000,1.000
3371,1,255,0,255,255,255,1186.500,1280.500,1186.500,1280.500,2.828,1186,1280,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,2,1186,1280,135.000,1.000,1.000,1.000,1.000
3372,2,255,0,255,255,255,5.500,1282.000,5.500,1282.000,4.828,5,1281,1,2,2.257,1.128,90.000,1.000,2.236,510,255,NaN,NaN,100,510,2,5,1281,116.565,1.000,2.000,0.500,1.000
3373,1,255,0,255,255,255,460.500,1281.500,460.500,1281.500,2.828,460,1281,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,2,460,1281,135.000,1.000,1.000,1.000,1.000
3374,1,255,0,255,255,255,1071.500,1281.500,1071.500,1281.500,2.828,1071,1281,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,2,1071,1281,135.000,1.000,1.000,1.000,1.000
3375,56,255,0,255,255,255,1077.339,1284.232,1077.339,1284.232,33.213,1072,1281,12,7,10.496,6.793,18.425,0.638,12.649,14280,255,NaN,NaN,100,14280,2,1072,1286,18.435,7.000,1.545,0.647,0.824
3376,1,255,0,255,255,255,1114.500,1281.500,1114.500,1281.500,2.828,1114,1281,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,2,1114,1281,135.000,1.000,1.000,1.000,1.000
3377,1,255,0,255,255,255,1306.500,1281.500,1306.500,1281.500,2.828,1306,1281,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,2,1306,1281,135.000,1.000,1.000,1.000,1.000
3378,1,255,0,255,255,255,1112.500,1282.500,1112.500,1282.500,2.828,1112,1282,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,2,1112,1282,135.000,1.000,1.000,1.000,1.000
3379,1,255,0,255,255,255,1124.500,1282.500,1124.500,1282.500,2.828,1124,1282,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,2,1124,1282,135.000,1.000,1.000,1.000,1.000
3380,3,255,0,255,255,255,1196.833,1282.833,1196.833,1282.833,5.657,1196,1282,2,2,2.365,1.615,45.000,1.000,2.828,765,255,NaN,NaN,100,765,2,1196,1284,45.000,2.000,1.464,0.683,0.857
3381,1,255,0,255,255,255,1273.500,1282.500,1273.500,1282.500,2.828,1273,1282,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,2,1273,1282,135.000,1.000,1.000,1.000,1.000
3382,1,255,0,255,255,255,940.500,1283.500,940.500,1283.500,2.828,940,1283,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,2,940,1283,135.000,1.000,1.000,1.000,1.000
3383,1,255,0,255,255,255,975.500,1283.500,975.500,1283.500,2.828,975,1283,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,2,975,1283,135.000,1.000,1.000,1.000,1.000
3384,3,255,0,255,255,255,1033.500,1284.500,1033.500,1284.500,8.485,1032,1283,3,3,3.969,0.963,135.000,0.524,4.243,765,255,NaN,NaN,100,765,2,1032,1283,135.000,1.414,4.123,0.243,0.600
3385,2,255,0,255,255,255,1114.000,1284.000,1114.000,1284.000,5.657,1113,1283,2,2,2.596,0.981,45.000,0.785,2.828,510,255,NaN,NaN,100,510,2,1113,1285,45.000,1.414,2.646,0.378,0.667
3386,1,255,0,255,255,255,936.500,1284.500,936.500,1284.500,2.828,936,1284,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,2,936,1284,135.000,1.000,1.000,1.000,1.000
3387,1,255,0,255,255,255,1123.500,1284.500,1123.500,1284.500,2.828,1123,1284,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,2,1123,1284,135.000,1.000,1.000,1.000,1.000
3388,69,255,0,255,255,255,1252.080,1288.370,1252.080,1288.370,39.113,1246,1284,12,9,9.860,8.910,1.174,0.567,12.806,17595,255,NaN,NaN,100,17595,2,1246,1285,141.340,9.000,1.107,0.904,0.789
3389,1,255,0,255,255,255,5.500,1285.500,5.500,1285.500,2.828,5,1285,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,2,5,1285,135.000,1.000,1.000,1.000,1.000
3390,1,255,0,255,255,255,317.500,1285.500,317.500,1285.500,2.828,317,1285,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,2,317,1285,135.000,1.000,1.000,1.000,1.000
3391,1,255,0,255,255,255,1104.500,1285.500,1104.500,1285.500,2.828,1104,1285,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,2,1104,1285,135.000,1.000,1.000,1.000,1.000
3392,1,255,0,255,255,255,932.500,1286.500,932.500,1286.500,2.828,932,1286,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,2,932,1286,135.000,1.000,1.000,1.000,1.000
3393,1,255,0,255,255,255,1180.500,1286.500,1180.500,1286.500,2.828,1180,1286,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,2,1180,1286,135.000,1.000,1.000,1.000,1.000
3394,1,255,0,255,255,255,1314.500,1286.500,1314.500,1286.500,2.828,1314,1286,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,2,1314,1286,135.000,1.000,1.000,1.000,1.000
3395,1,255,0,255,255,255,1325.500,1286.500,1325.500,1286.500,2.828,1325,1286,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,2,1325,1286,135.000,1.000,1.000,1.000,1.000
3396,22,255,0,255,255,255,261.000,1290.364,261.000,1290.364,20.142,258,1287,6,6,6.021,4.652,34.413,0.681,7.810,5610,255,NaN,NaN,100,5610,2,258,1292,39.806,5.692,1.294,0.773,0.772
3397,1,255,0,255,255,255,1114.500,1287.500,1114.500,1287.500,2.828,1114,1287,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,2,1114,1287,135.000,1.000,1.000,1.000,1.000
3398,1,255,0,255,255,255,1122.500,1287.500,1122.500,1287.500,2.828,1122,1287,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,2,1122,1287,135.000,1.000,1.000,1.000,1.000
3399,1,255,0,255,255,255,1243.500,1287.500,1243.500,1287.500,2.828,1243,1287,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,2,1243,1287,135.000,1.000,1.000,1.000,1.000
3400,39,255,0,255,255,255,1369.526,1291.064,1369.526,1291.064,27.799,1365,1287,9,8,7.798,6.368,11.712,0.634,9.487,9945,255,NaN,NaN,100,9945,2,1365,1292,18.435,7.799,1.225,0.817,0.750
3401,1,255,0,255,255,255,1373.500,1287.500,1373.500,1287.500,2.828,1373,1287,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,2,1373,1287,135.000,1.000,1.000,1.000,1.000
3402,1,255,0,255,255,255,1186.500,1288.500,1186.500,1288.500,2.828,1186,1288,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,2,1186,1288,135.000,1.000,1.000,1.000,1.000
3403,1,255,0,255,255,255,1322.500,1288.500,1322.500,1288.500,2.828,1322,1288,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,2,1322,1288,135.000,1.000,1.000,1.000,1.000
3404,1,255,0,255,255,255,923.500,1289.500,923.500,1289.500,2.828,923,1289,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,2,923,1289,135.000,1.000,1.000,1.000,1.000
3405,1,255,0,255,255,255,989.500,1289.500,989.500,1289.500,2.828,989,1289,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,2,989,1289,135.000,1.000,1.000,1.000,1.000
3406,1,255,0,255,255,255,1285.500,1289.500,1285.500,1289.500,2.828,1285,1289,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,2,1285,1289,135.000,1.000,1.000,1.000,1.000
3407,1,255,0,255,255,255,675.500,1290.500,675.500,1290.500,2.828,675,1290,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,2,675,1290,135.000,1.000,1.000,1.000,1.000
3408,1,255,0,255,255,255,956.500,1290.500,956.500,1290.500,2.828,956,1290,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,2,956,1290,135.000,1.000,1.000,1.000,1.000
3409,1,255,0,255,255,255,1080.500,1290.500,1080.500,1290.500,2.828,1080,1290,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,2,1080,1290,135.000,1.000,1.000,1.000,1.000
3410,1,255,0,255,255,255,1112.500,1290.500,1112.500,1290.500,2.828,1112,1290,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,2,1112,1290,135.000,1.000,1.000,1.000,1.000
3411,1,255,0,255,255,255,538.500,1291.500,538.500,1291.500,2.828,538,1291,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,2,538,1291,135.000,1.000,1.000,1.000,1.000
3412,32,255,0,255,255,255,1036.781,1294.938,1036.781,1294.938,21.799,1033,1291,7,7,6.482,6.285,115.226,0.846,7.616,8160,255,NaN,NaN,100,8160,2,1033,1294,156.801,7.000,1.031,0.970,0.821
3413,28,255,0,255,255,255,919.393,1295.071,919.393,1295.071,19.314,916,1292,6,6,6.048,5.895,133.509,0.943,7.211,7140,255,NaN,NaN,100,7140,2,918,1292,123.690,6.000,1.026,0.975,0.889
3414,1,255,0,255,255,255,950.500,1292.500,950.500,1292.500,2.828,950,1292,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,2,950,1292,135.000,1.000,1.000,1.000,1.000
3415,1,255,0,255,255,255,975.500,1292.500,975.500,1292.500,2.828,975,1292,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,2,975,1292,135.000,1.000,1.000,1.000,1.000
3416,1,255,0,255,255,255,1188.500,1292.500,1188.500,1292.500,2.828,1188,1292,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,2,1188,1292,135.000,1.000,1.000,1.000,1.000
3417,1,255,0,255,255,255,1274.500,1292.500,1274.500,1292.500,2.828,1274,1292,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,2,1274,1292,135.000,1.000,1.000,1.000,1.000
3418,1,255,0,255,255,255,1318.500,1292.500,1318.500,1292.500,2.828,1318,1292,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,2,1318,1292,135.000,1.000,1.000,1.000,1.000
3419,34,255,0,255,255,255,1391.412,1295.824,1391.412,1295.824,25.213,1388,1292,7,8,7.671,5.643,52.533,0.672,8.602,8670,255,NaN,NaN,100,8670,2,1388,1298,35.538,7.000,1.359,0.736,0.773
3420,1,255,0,255,255,255,540.500,1293.500,540.500,1293.500,2.828,540,1293,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,2,540,1293,135.000,1.000,1.000,1.000,1.000
3421,1,255,0,255,255,255,924.500,1293.500,924.500,1293.500,2.828,924,1293,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,2,924,1293,135.000,1.000,1.000,1.000,1.000
3422,1,255,0,255,255,255,944.500,1293.500,944.500,1293.500,2.828,944,1293,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,2,944,1293,135.000,1.000,1.000,1.000,1.000
3423,1,255,0,255,255,255,484.500,1294.500,484.500,1294.500,2.828,484,1294,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,2,484,1294,135.000,1.000,1.000,1.000,1.000
3424,3,255,0,255,255,255,1255.500,1294.500,1255.500,1294.500,6.243,1254,1294,3,1,3.385,1.128,0.000,0.967,3.162,765,255,NaN,NaN,100,765,2,1254,1294,161.565,1.000,3.000,0.333,1.000
3425,1,255,0,255,255,255,965.500,1295.500,965.500,1295.500,2.828,965,1295,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,2,965,1295,135.000,1.000,1.000,1.000,1.000
3426,88,255,0,255,255,255,1247.432,1300.318,1247.432,1300.318,47.113,1239,1295,15,10,15.367,7.291,5.006,0.498,16.155,22440,255,NaN,NaN,100,22440,2,1239,1303,21.801,9.864,2.108,0.474,0.759
3427,51,255,0,255,255,255,139.814,1299.422,139.814,1299.422,31.799,134,1296,11,7,9.357,6.940,179.476,0.634,11.402,13005,255,NaN,NaN,100,13005,2,134,1297,164.745,7.000,1.348,0.742,0.810
3428,55,255,0,255,255,255,1159.555,1300.227,1159.555,1300.227,35.456,1154,1296,12,9,11.348,6.171,20.070,0.550,12.649,14025,255,NaN,NaN,100,14025,2,1154,1302,18.435,7.906,1.839,0.544,0.748
3429,22,255,0,255,255,255,1207.500,1298.227,1207.500,1298.227,18.728,1204,1296,6,5,6.061,4.621,167.597,0.788,7.211,5610,255,NaN,NaN,100,5610,2,1204,1297,146.310,5.000,1.312,0.762,0.846
3430,1,255,0,255,255,255,1370.500,1296.500,1370.500,1296.500,2.828,1370,1296,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,2,1370,1296,135.000,1.000,1.000,1.000,1.000
3431,1,255,0,255,255,255,925.500,1297.500,925.500,1297.500,2.828,925,1297,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,2,925,1297,135.000,1.000,1.000,1.000,1.000
3432,1,255,0,255,255,255,968.500,1297.500,968.500,1297.500,2.828,968,1297,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,2,968,1297,135.000,1.000,1.000,1.000,1.000
3433,1,255,0,255,255,255,1347.500,1297.500,1347.500,1297.500,2.828,1347,1297,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,2,1347,1297,135.000,1.000,1.000,1.000,1.000
3434,30,255,0,255,255,255,152.767,1300.667,152.767,1300.667,22.385,149,1298,8,6,7.088,5.389,8.448,0.752,8.544,7650,255,NaN,NaN,100,7650,2,149,1302,20.556,6.000,1.315,0.760,0.800
3435,1,255,0,255,255,255,1188.500,1298.500,1188.500,1298.500,2.828,1188,1298,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,2,1188,1298,135.000,1.000,1.000,1.000,1.000
3436,1,255,0,255,255,255,1255.500,1298.500,1255.500,1298.500,2.828,1255,1298,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,2,1255,1298,135.000,1.000,1.000,1.000,1.000
3437,1,255,0,255,255,255,451.500,1299.500,451.500,1299.500,2.828,451,1299,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,2,451,1299,135.000,1.000,1.000,1.000,1.000
3438,13,255,0,255,255,255,475.808,1301.269,475.808,1301.269,13.899,473,1299,5,4,5.009,3.305,161.565,0.846,5.657,3315,255,NaN,NaN,100,3315,2,474,1299,135.000,3.795,1.516,0.660,0.788
3439,60,255,0,255,255,255,595.867,1303.983,595.867,1303.983,35.456,590,1299,12,9,10.159,7.520,23.395,0.600,12.649,15300,255,NaN,NaN,100,15300,2,590,1305,18.435,8.728,1.351,0.740,0.779
3440,1,255,0,255,255,255,1375.500,1301.500,1375.500,1301.500,2.828,1375,1301,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,2,1375,1301,135.000,1.000,1.000,1.000,1.000
3441,76,255,0,255,255,255,1380.711,1305.908,1380.711,1305.908,48.870,1373,1301,14,10,12.315,7.858,176.986,0.400,15.264,19380,255,NaN,NaN,100,19380,2,1373,1303,148.392,10.000,1.567,0.638,0.707
3442,1,255,0,255,255,255,975.500,1302.500,975.500,1302.500,2.828,975,1302,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,2,975,1302,135.000,1.000,1.000,1.000,1.000
3443,1,255,0,255,255,255,587.500,1303.500,587.500,1303.500,2.828,587,1303,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,2,587,1303,135.000,1.000,1.000,1.000,1.000
3444,1,255,0,255,255,255,820.500,1303.500,820.500,1303.500,2.828,820,1303,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,2,820,1303,135.000,1.000,1.000,1.000,1.000
3445,17,255,0,255,255,255,1121.500,1305.676,1121.500,1305.676,19.556,1118,1303,6,5,5.254,4.119,4.204,0.559,6.708,4335,255,NaN,NaN,100,4335,2,1118,1307,26.565,5.000,1.276,0.784,0.708
3446,41,255,0,255,255,255,1207.524,1306.427,1207.524,1306.427,23.556,1203,1303,8,7,7.598,6.870,12.174,0.928,8.944,10455,255,NaN,NaN,100,10455,2,1203,1308,26.565,7.000,1.106,0.904,0.872
3447,1,255,0,255,255,255,860.500,1304.500,860.500,1304.500,2.828,860,1304,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,2,860,1304,135.000,1.000,1.000,1.000,1.000
3448,1,255,0,255,255,255,1371.500,1305.500,1371.500,1305.500,2.828,1371,1305,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,2,1371,1305,135.000,1.000,1.000,1.000,1.000
3449,1,255,0,255,255,255,154.500,1306.500,154.500,1306.500,2.828,154,1306,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,2,154,1306,135.000,1.000,1.000,1.000,1.000
3450,1,255,0,255,255,255,1322.500,1306.500,1322.500,1306.500,2.828,1322,1306,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,2,1322,1306,135.000,1.000,1.000,1.000,1.000
3451,1,255,0,255,255,255,600.500,1308.500,600.500,1308.500,2.828,600,1308,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,2,600,1308,135.000,1.000,1.000,1.000,1.000
3452,1,255,0,255,255,255,602.500,1308.500,602.500,1308.500,2.828,602,1308,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,2,602,1308,135.000,1.000,1.000,1.000,1.000
3453,1,255,0,255,255,255,826.500,1308.500,826.500,1308.500,2.828,826,1308,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,2,826,1308,135.000,1.000,1.000,1.000,1.000
3454,1,255,0,255,255,255,1374.500,1308.500,1374.500,1308.500,2.828,1374,1308,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,2,1374,1308,135.000,1.000,1.000,1.000,1.000
3455,37,255,0,255,255,255,1090.878,1311.905,1090.878,1311.905,24.971,1086,1309,9,6,7.817,6.027,13.876,0.746,9.487,9435,255,NaN,NaN,100,9435,2,1086,1313,18.435,6.000,1.297,0.771,0.831
3456,1,255,0,255,255,255,1147.500,1309.500,1147.500,1309.500,2.828,1147,1309,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,2,1147,1309,135.000,1.000,1.000,1.000,1.000
3457,3,255,0,255,255,255,599.500,1310.500,599.500,1310.500,6.243,598,1310,3,1,3.385,1.128,0.000,0.967,3.162,765,255,NaN,NaN,100,765,2,598,1310,161.565,1.000,3.000,0.333,1.000
3458,1,255,0,255,255,255,602.500,1310.500,602.500,1310.500,2.828,602,1310,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,2,602,1310,135.000,1.000,1.000,1.000,1.000
3459,1,255,0,255,255,255,1347.500,1310.500,1347.500,1310.500,2.828,1347,1310,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,2,1347,1310,135.000,1.000,1.000,1.000,1.000
3460,1,255,0,255,255,255,1140.500,1311.500,1140.500,1311.500,2.828,1140,1311,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,2,1140,1311,135.000,1.000,1.000,1.000,1.000
3461,5,255,0,255,255,255,1146.100,1312.100,1146.100,1312.100,9.899,1144,1311,4,2,3.702,1.720,164.518,0.641,4.472,1275,255,NaN,NaN,100,1275,2,1144,1311,153.435,2.000,2.152,0.465,0.714
3462,41,255,0,255,255,255,55.768,1315.256,55.768,1315.256,25.556,52,1312,8,7,7.368,7.085,54.139,0.789,9.434,10455,255,NaN,NaN,100,10455,2,52,1317,32.005,7.000,1.040,0.962,0.854
3463,1,255,0,255,255,255,594.500,1312.500,594.500,1312.500,2.828,594,1312,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,2,594,1312,135.000,1.000,1.000,1.000,1.000
3464,1,255,0,255,255,255,596.500,1312.500,596.500,1312.500,2.828,596,1312,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,2,596,1312,135.000,1.000,1.000,1.000,1.000
3465,1,255,0,255,255,255,598.500,1312.500,598.500,1312.500,2.828,598,1312,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,2,598,1312,135.000,1.000,1.000,1.000,1.000
3466,1,255,0,255,255,255,1382.500,1312.500,1382.500,1312.500,2.828,1382,1312,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,2,1382,1312,135.000,1.000,1.000,1.000,1.000
3467,1,255,0,255,255,255,1384.500,1312.500,1384.500,1312.500,2.828,1384,1312,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,2,1384,1312,135.000,1.000,1.000,1.000,1.000
3468,1,255,0,255,255,255,831.500,1313.500,831.500,1313.500,2.828,831,1313,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,2,831,1313,135.000,1.000,1.000,1.000,1.000
3469,1,255,0,255,255,255,746.500,1314.500,746.500,1314.500,2.828,746,1314,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,2,746,1314,135.000,1.000,1.000,1.000,1.000
3470,1,255,0,255,255,255,824.500,1314.500,824.500,1314.500,2.828,824,1314,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,2,824,1314,135.000,1.000,1.000,1.000,1.000
3471,1,255,0,255,255,255,826.500,1314.500,826.500,1314.500,2.828,826,1314,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,2,826,1314,135.000,1.000,1.000,1.000,1.000
3472,1,255,0,255,255,255,864.500,1314.500,864.500,1314.500,2.828,864,1314,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,2,864,1314,135.000,1.000,1.000,1.000,1.000
3473,1,255,0,255,255,255,1057.500,1314.500,1057.500,1314.500,2.828,1057,1314,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,2,1057,1314,135.000,1.000,1.000,1.000,1.000
3474,1,255,0,255,255,255,1171.500,1314.500,1171.500,1314.500,2.828,1171,1314,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,2,1171,1314,135.000,1.000,1.000,1.000,1.000
3475,1,255,0,255,255,255,1314.500,1314.500,1314.500,1314.500,2.828,1314,1314,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,2,1314,1314,135.000,1.000,1.000,1.000,1.000
3476,1,255,0,255,255,255,1380.500,1314.500,1380.500,1314.500,2.828,1380,1314,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,2,1380,1314,135.000,1.000,1.000,1.000,1.000
3477,24,255,0,255,255,255,1299.625,1318.208,1299.625,1318.208,19.314,1296,1315,6,6,5.907,5.174,172.328,0.809,7.211,6120,255,NaN,NaN,100,6120,2,1296,1317,146.310,6.000,1.142,0.876,0.842
3478,1,255,0,255,255,255,1303.500,1316.500,1303.500,1316.500,2.828,1303,1316,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,2,1303,1316,135.000,1.000,1.000,1.000,1.000
3479,26,255,0,255,255,255,298.192,1320.154,298.192,1320.154,19.556,295,1317,6,6,6.395,5.176,14.026,0.854,7.211,6630,255,NaN,NaN,100,6630,2,295,1322,33.690,6.000,1.235,0.809,0.839
3480,1,255,0,255,255,255,643.500,1318.500,643.500,1318.500,2.828,643,1318,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,2,643,1318,135.000,1.000,1.000,1.000,1.000
3481,1,255,0,255,255,255,828.500,1318.500,828.500,1318.500,2.828,828,1318,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,2,828,1318,135.000,1.000,1.000,1.000,1.000
